order_item_id,order_id,product_id,quantity,unit_price,subtotal
3270,1102,426,3,28.4,85.2
3271,1102,142,1,496.63,496.63
3272,1102,170,3,127.02,381.06
3273,1103,107,3,105.22,315.66
3274,1103,497,5,136.28,681.4
3275,1104,453,4,366.94,1467.76
3276,1104,363,2,404.91,809.82
3277,1104,63,1,56.34,56.34
3278,1105,233,1,276.75,276.75
3279,1105,270,5,488.04,2440.2
3280,1105,239,2,300.73,601.46
3281,1105,370,2,251.36,502.72
3282,1105,450,2,208.45,416.9
3283,1106,116,4,428.86,1715.44
3284,1106,21,1,478.54,478.54
3285,1106,452,5,383.06,1915.3
3286,1107,389,1,236.24,236.24
3287,1107,493,5,430.61,2153.05
3288,1107,168,5,362.94,1814.7
3289,1107,200,5,446.99,2234.95
3290,1108,467,2,112.26,224.52
3291,1109,416,1,297.18,297.18
3292,1110,399,5,72.67,363.35
3293,1110,213,5,266.7,1333.5
3294,1110,58,1,129.75,129.75
3295,1111,171,4,139.3,557.2
3296,1111,242,3,413.29,1239.87
3297,1111,327,5,68.65,343.25
3298,1111,360,4,459.17,1836.68
3299,1112,349,3,75.62,226.86
3300,1112,110,1,47.36,47.36
3301,1112,201,5,44.75,223.75
3302,1112,189,1,436.71,436.71
3303,1112,313,5,150.55,752.75
3304,1113,150,4,178.05,712.2
3305,1113,116,1,297.41,297.41
3306,1113,119,4,105.41,421.64
3307,1113,204,2,471.38,942.76
3308,1113,272,5,304.96,1524.8
3309,1114,38,4,144.76,579.04
3310,1114,123,3,214.95,644.85
3311,1115,131,1,350.75,350.75
3312,1116,67,4,470.93,1883.72
3313,1116,267,1,416.5,416.5
3314,1116,275,1,391.23,391.23
3315,1117,122,4,220.05,880.2
3316,1117,253,1,264.48,264.48
3317,1117,480,1,67.09,67.09
3318,1118,219,1,470.03,470.03
3319,1118,400,2,438.67,877.34
3320,1119,267,2,187.05,374.1
3321,1120,453,1,199.28,199.28
3322,1120,312,4,45.61,182.44
3323,1120,46,2,58.97,117.94
3324,1120,419,2,386.12,772.24
3325,1121,460,1,410.52,410.52
3326,1121,175,5,279.64,1398.2
3327,1121,183,4,290.3,1161.2
3328,1122,321,5,325.63,1628.15
3329,1122,434,2,314.38,628.76
3330,1122,249,5,417.38,2086.9
3331,1122,218,3,377.34,1132.02
3332,1123,60,2,158.96,317.92
3333,1124,3,2,177.88,355.76
3334,1124,407,2,243.67,487.34
3335,1124,271,5,370.96,1854.8
3336,1124,230,5,76.88,384.4
3337,1124,400,1,113.86,113.86
3338,1125,315,1,60.21,60.21
3339,1125,371,3,231.25,693.75
3340,1125,64,1,306.78,306.78
3341,1126,260,3,496.66,1489.98
3342,1127,363,5,99.07,495.35
3343,1127,34,1,360.18,360.18
3344,1127,412,4,496.03,1984.12
3345,1127,149,5,405.59,2027.95
3346,1127,147,4,380.55,1522.2
3347,1128,320,5,290.63,1453.15
3348,1128,483,4,436.09,1744.36
3349,1128,321,3,416.84,1250.52
3350,1128,216,5,382.15,1910.75
3351,1128,393,4,53.93,215.72
3352,1129,152,5,198.21,991.05
3353,1129,75,5,131.62,658.1
3354,1129,275,3,287.02,861.06
3355,1129,402,3,20.42,61.26
3356,1129,188,5,444.8,2224.0
3357,1130,317,2,446.36,892.72
3358,1130,406,1,100.63,100.63
3359,1130,500,2,154.27,308.54
3360,1130,439,2,390.37,780.74
3361,1130,100,4,208.06,832.24
3362,1131,492,1,495.11,495.11
3363,1131,481,4,85.95,343.8
3364,1131,29,1,234.02,234.02
3365,1131,209,4,486.45,1945.8
3366,1131,319,1,324.55,324.55
3367,1132,384,3,285.21,855.63
3368,1132,111,2,264.8,529.6
3369,1133,167,5,454.85,2274.25
3370,1133,344,2,450.28,900.56
3371,1134,71,1,419.63,419.63
3372,1134,337,3,415.73,1247.19
3373,1134,460,3,480.41,1441.23
3374,1134,288,1,490.98,490.98
3375,1134,388,5,308.9,1544.5
3376,1135,16,2,209.05,418.1
3377,1135,282,3,276.81,830.43
3378,1135,412,2,222.73,445.46
3379,1136,48,4,290.73,1162.92
3380,1136,402,3,209.39,628.17
3381,1136,282,1,462.5,462.5
3382,1137,8,4,406.28,1625.12
3383,1137,288,1,339.29,339.29
3384,1138,393,5,163.71,818.55
3385,1138,98,3,490.43,1471.29
3386,1139,129,2,390.84,781.68
3387,1140,278,3,426.38,1279.14
3388,1140,77,3,316.76,950.28
3389,1140,124,1,428.77,428.77
3390,1140,301,2,244.42,488.84
3391,1141,1,5,222.78,1113.9
3392,1141,4,4,454.6,1818.4
3393,1142,33,4,256.91,1027.64
3394,1142,29,1,49.79,49.79
3395,1142,60,2,409.01,818.02
3396,1142,427,3,413.54,1240.62
3397,1143,25,1,193.84,193.84
3398,1144,314,3,49.25,147.75
3399,1145,38,4,209.82,839.28
3400,1145,440,2,432.82,865.64
3401,1145,378,5,105.99,529.95
3402,1145,165,5,475.22,2376.1
3403,1145,28,4,317.22,1268.88
3404,1146,374,3,118.05,354.15
3405,1147,139,4,225.92,903.68
3406,1147,9,5,147.94,739.7
3407,1147,459,2,38.51,77.02
3408,1148,454,4,338.98,1355.92
3409,1148,72,5,77.22,386.1
3410,1148,372,1,282.18,282.18
3411,1148,207,1,375.47,375.47
3412,1149,372,4,462.31,1849.24
3413,1149,321,2,287.06,574.12
3414,1149,423,5,42.73,213.65
3415,1149,243,3,21.14,63.42
3416,1150,346,2,107.24,214.48
3417,1150,274,4,123.74,494.96
3418,1150,135,2,477.55,955.1
3419,1150,35,3,185.36,556.08
3420,1150,497,2,109.28,218.56
3421,1151,56,1,237.48,237.48
3422,1151,240,2,426.28,852.56
3423,1151,279,2,342.24,684.48
3424,1151,475,1,305.43,305.43
3425,1152,195,1,117.25,117.25
3426,1153,122,3,74.85,224.55
3427,1153,423,4,277.6,1110.4
3428,1153,263,3,194.23,582.69
3429,1153,343,2,116.94,233.88
3430,1154,457,5,155.4,777.0
3431,1155,304,2,433.63,867.26
3432,1155,26,3,33.41,100.23
3433,1155,372,4,154.07,616.28
3434,1156,499,1,221.27,221.27
3435,1157,28,2,344.2,688.4
3436,1157,122,1,205.2,205.2
3437,1157,232,5,63.06,315.3
3438,1158,464,4,336.97,1347.88
3439,1158,238,2,458.43,916.86
3440,1159,8,2,323.14,646.28
3441,1160,458,2,60.15,120.3
3442,1160,421,2,137.94,275.88
3443,1160,302,4,94.09,376.36
3444,1160,275,5,176.67,883.35
3445,1161,402,4,124.59,498.36
3446,1161,375,4,434.63,1738.52
3447,1161,352,2,438.62,877.24
3448,1161,311,5,129.08,645.4
3449,1162,435,5,96.84,484.2
3450,1163,210,2,290.49,580.98
3451,1163,15,4,480.29,1921.16
3452,1163,174,1,251.48,251.48
3453,1164,279,1,232.25,232.25
3454,1164,369,1,207.3,207.3
3455,1164,326,4,125.62,502.48
3456,1164,220,4,263.96,1055.84
3457,1164,207,2,431.45,862.9
3458,1165,187,1,194.3,194.3
3459,1166,44,2,98.42,196.84
3460,1166,338,3,170.67,512.01
3461,1167,45,3,17.27,51.81
3462,1167,202,3,274.15,822.45
3463,1168,480,4,289.02,1156.08
3464,1168,54,1,266.19,266.19
3465,1168,352,2,45.65,91.3
3466,1168,136,5,77.98,389.9
3467,1169,204,1,283.19,283.19
3468,1169,497,5,388.56,1942.8
3469,1169,234,3,125.26,375.78
3470,1169,387,5,308.39,1541.95
3471,1169,305,3,393.84,1181.52
3472,1170,488,2,72.17,144.34
3473,1171,436,3,401.21,1203.63
3474,1172,355,5,222.24,1111.2
3475,1172,374,5,361.21,1806.05
3476,1172,118,3,258.61,775.83
3477,1172,340,3,327.7,983.1
3478,1172,431,3,442.42,1327.26
3479,1173,434,5,281.24,1406.2
3480,1173,377,1,327.16,327.16
3481,1173,313,3,179.92,539.76
3482,1174,260,1,350.69,350.69
3483,1174,235,4,54.92,219.68
3484,1174,493,2,125.29,250.58
3485,1174,415,5,206.81,1034.05
3486,1174,385,4,244.02,976.08
3487,1175,394,5,231.48,1157.4
3488,1175,498,4,392.32,1569.28
3489,1175,337,5,41.11,205.55
3490,1175,96,4,252.5,1010.0
3491,1175,14,5,251.31,1256.55
3492,1176,77,4,257.84,1031.36
3493,1176,439,2,420.15,840.3
3494,1176,320,2,166.86,333.72
3495,1176,295,5,106.12,530.6
3496,1176,469,1,397.36,397.36
3497,1177,163,2,344.35,688.7
3498,1177,349,2,190.65,381.3
3499,1177,269,3,442.68,1328.04
3500,1177,1,3,380.23,1140.69
3501,1177,205,4,196.66,786.64
3502,1178,170,1,339.78,339.78
3503,1178,352,2,147.0,294.0
3504,1178,234,5,96.19,480.95
3505,1178,292,3,427.72,1283.16
3506,1178,20,3,133.09,399.27
3507,1179,202,3,414.97,1244.91
3508,1179,236,5,154.14,770.7
3509,1179,304,2,320.64,641.28
3510,1179,101,2,344.93,689.86
3511,1179,72,5,424.9,2124.5
3512,1180,426,2,277.63,555.26
3513,1180,444,5,467.92,2339.6
3514,1180,114,3,208.4,625.2
3515,1180,482,3,49.01,147.03
3516,1181,96,3,363.99,1091.97
3517,1181,273,4,97.17,388.68
3518,1181,390,3,200.65,601.95
3519,1182,88,2,178.23,356.46
3520,1182,207,5,393.02,1965.1
3521,1182,485,3,60.09,180.27
3522,1182,302,5,62.04,310.2
3523,1182,114,4,190.92,763.68
3524,1183,488,4,264.28,1057.12
3525,1184,487,1,308.84,308.84
3526,1184,436,4,388.77,1555.08
3527,1184,287,3,414.18,1242.54
3528,1184,167,2,13.73,27.46
3529,1185,322,5,413.92,2069.6
3530,1185,320,1,463.9,463.9
3531,1185,62,1,457.8,457.8
3532,1186,248,3,295.17,885.51
3533,1186,85,3,398.79,1196.37
3534,1186,25,1,420.9,420.9
3535,1186,102,2,203.32,406.64
3536,1186,268,1,169.37,169.37
3537,1187,56,1,116.13,116.13
3538,1187,168,2,189.39,378.78
3539,1187,424,2,410.59,821.18
3540,1187,104,4,366.64,1466.56
3541,1188,50,3,32.44,97.32
3542,1188,122,5,140.22,701.1
3543,1188,409,2,351.59,703.18
3544,1188,219,1,148.9,148.9
3545,1188,230,1,27.24,27.24
3546,1189,91,5,269.31,1346.55
3547,1189,234,1,351.08,351.08
3548,1189,197,5,241.71,1208.55
3549,1190,310,2,381.3,762.6
3550,1191,140,3,73.59,220.77
3551,1192,270,4,89.77,359.08
3552,1192,286,2,468.24,936.48
3553,1192,439,5,406.46,2032.3
3554,1192,393,4,213.88,855.52
3555,1192,179,3,433.38,1300.14
3556,1193,260,5,226.68,1133.4
3557,1193,213,3,432.67,1298.01
3558,1193,406,2,251.43,502.86
3559,1193,387,3,260.0,780.0
3560,1193,231,3,275.26,825.78
3561,1194,376,3,400.34,1201.02
3562,1194,302,3,395.93,1187.79
3563,1194,217,5,151.14,755.7
3564,1195,66,1,484.14,484.14
3565,1195,156,4,492.84,1971.36
3566,1195,491,1,76.7,76.7
3567,1195,315,1,442.42,442.42
3568,1195,467,1,86.41,86.41
3569,1196,191,5,327.2,1636.0
3570,1196,328,2,45.65,91.3
3571,1196,118,2,74.25,148.5
3572,1197,410,3,435.56,1306.68
3573,1198,107,1,168.75,168.75
3574,1199,18,4,282.22,1128.88
3575,1199,268,2,344.18,688.36
3576,1199,105,3,158.6,475.8
3577,1199,325,5,267.15,1335.75
3578,1200,198,4,80.6,322.4
3579,1200,301,2,217.31,434.62
3580,1200,318,4,362.49,1449.96
3581,1200,367,3,325.14,975.42
3582,1201,383,2,189.48,378.96
3583,1201,4,5,492.55,2462.75
3584,1202,471,3,112.48,337.44
3585,1202,189,1,267.66,267.66
3586,1203,363,1,371.15,371.15
3587,1203,279,2,419.81,839.62
3588,1204,103,2,440.55,881.1
3589,1204,311,1,317.19,317.19
3590,1205,48,1,264.6,264.6
3591,1205,31,4,138.57,554.28
3592,1205,194,2,109.94,219.88
3593,1205,379,5,236.96,1184.8
3594,1205,5,1,270.93,270.93
3595,1206,207,4,96.7,386.8
3596,1206,266,2,450.93,901.86
3597,1206,362,4,237.49,949.96
3598,1206,45,3,375.95,1127.85
3599,1207,288,4,76.48,305.92
3600,1207,322,2,432.74,865.48
3601,1207,137,1,169.46,169.46
3602,1208,47,4,197.38,789.52
3603,1208,262,5,128.13,640.65
3604,1208,419,1,202.32,202.32
3605,1208,398,5,435.82,2179.1
3606,1208,438,4,480.57,1922.28
3607,1209,90,2,107.18,214.36
3608,1209,33,2,463.64,927.28
3609,1209,235,5,483.64,2418.2
3610,1209,352,1,169.65,169.65
3611,1210,80,5,455.72,2278.6
3612,1210,296,2,373.09,746.18
3613,1211,490,4,401.71,1606.84
3614,1211,52,5,46.93,234.65
3615,1212,121,2,125.86,251.72
3616,1212,284,2,169.3,338.6
3617,1212,282,3,354.21,1062.63
3618,1213,405,5,109.56,547.8
3619,1213,296,5,470.45,2352.25
3620,1214,214,4,371.19,1484.76
3621,1214,63,4,117.24,468.96
3622,1214,251,4,152.02,608.08
3623,1215,293,3,137.91,413.73
3624,1216,296,4,309.49,1237.96
3625,1216,416,1,98.43,98.43
3626,1216,488,4,305.77,1223.08
3627,1217,225,4,44.24,176.96
3628,1217,2,1,172.24,172.24
3629,1217,96,5,239.57,1197.85
3630,1217,293,5,456.23,2281.15
3631,1217,90,1,114.98,114.98
3632,1218,71,5,473.44,2367.2
3633,1218,297,5,129.08,645.4
3634,1218,488,2,23.76,47.52
3635,1219,69,3,204.59,613.77
3636,1220,281,2,94.9,189.8
3637,1221,136,5,249.58,1247.9
3638,1222,266,5,224.8,1124.0
3639,1222,258,2,349.73,699.46
3640,1222,260,3,337.0,1011.0
3641,1222,443,3,100.48,301.44
3642,1223,202,1,108.98,108.98
3643,1223,474,3,489.22,1467.66
3644,1223,32,2,462.05,924.1
3645,1223,409,1,409.19,409.19
3646,1223,429,5,167.16,835.8
3647,1224,35,2,477.51,955.02
3648,1224,178,5,450.28,2251.4
3649,1224,428,1,21.19,21.19
3650,1224,447,2,325.03,650.06
3651,1225,399,5,377.15,1885.75
3652,1225,475,1,55.31,55.31
3653,1226,245,5,104.5,522.5
3654,1226,142,5,413.39,2066.95
3655,1227,296,4,496.17,1984.68
3656,1228,108,5,254.93,1274.65
3657,1229,496,2,368.56,737.12
3658,1229,59,1,111.55,111.55
3659,1229,75,1,434.7,434.7
3660,1229,204,4,210.95,843.8
3661,1229,25,2,36.22,72.44
3662,1230,395,1,197.47,197.47
3663,1230,382,1,73.46,73.46
3664,1230,345,2,30.51,61.02
3665,1230,46,5,363.62,1818.1
3666,1230,60,4,76.63,306.52
3667,1231,339,5,382.38,1911.9
3668,1231,381,2,107.0,214.0
3669,1231,474,5,375.92,1879.6
3670,1232,19,5,104.3,521.5
3671,1232,151,4,175.28,701.12
3672,1233,7,3,390.56,1171.68
3673,1233,339,1,83.32,83.32
3674,1233,92,3,96.31,288.93
3675,1233,234,1,149.38,149.38
3676,1233,334,5,344.69,1723.45
3677,1234,72,5,335.81,1679.05
3678,1234,473,2,83.56,167.12
3679,1234,173,3,194.03,582.09
3680,1234,441,1,421.6,421.6
3681,1234,5,5,104.89,524.45
3682,1235,496,4,421.43,1685.72
3683,1235,180,1,407.13,407.13
3684,1235,370,1,404.63,404.63
3685,1236,367,5,302.14,1510.7
3686,1236,342,2,391.82,783.64
3687,1237,255,2,484.75,969.5
3688,1237,422,1,79.52,79.52
3689,1237,9,2,217.69,435.38
3690,1237,398,3,279.35,838.05
3691,1237,50,5,189.68,948.4
3692,1238,391,2,424.71,849.42
3693,1238,474,3,471.34,1414.02
3694,1238,67,2,22.57,45.14
3695,1239,477,3,310.98,932.94
3696,1239,28,4,123.1,492.4
3697,1239,217,4,146.19,584.76
3698,1239,64,2,303.54,607.08
3699,1240,227,1,221.3,221.3
3700,1241,12,3,270.21,810.63
3701,1241,212,1,177.77,177.77
3702,1241,117,3,476.93,1430.79
3703,1241,67,2,415.61,831.22
3704,1241,65,1,118.7,118.7
3705,1242,17,1,18.26,18.26
3706,1242,128,3,454.91,1364.73
3707,1242,31,4,478.73,1914.92
3708,1243,469,4,447.59,1790.36
3709,1243,394,3,315.22,945.66
3710,1243,328,3,226.98,680.94
3711,1243,232,3,192.27,576.81
3712,1243,189,4,423.32,1693.28
3713,1244,129,1,77.06,77.06
3714,1244,246,3,236.26,708.78
3715,1245,57,1,281.92,281.92
3716,1246,409,5,70.09,350.45
3717,1247,14,4,281.38,1125.52
3718,1247,413,1,230.17,230.17
3719,1248,391,4,89.32,357.28
3720,1248,483,5,30.89,154.45
3721,1248,47,1,263.26,263.26
3722,1249,230,5,24.94,124.7
3723,1249,55,1,487.36,487.36
3724,1249,76,1,237.09,237.09
3725,1250,261,4,231.95,927.8
3726,1250,22,2,36.4,72.8
3727,1251,171,1,408.37,408.37
3728,1251,41,3,186.95,560.85
3729,1252,489,4,95.74,382.96
3730,1252,142,2,22.15,44.3
3731,1252,252,5,223.2,1116.0
3732,1252,154,3,270.53,811.59
3733,1252,103,5,341.42,1707.1
3734,1253,219,3,253.13,759.39
3735,1253,361,2,69.04,138.08
3736,1253,220,1,173.54,173.54
3737,1253,306,2,307.41,614.82
3738,1254,422,4,461.76,1847.04
3739,1254,415,4,445.92,1783.68
3740,1255,422,5,41.4,207.0
3741,1255,77,2,417.04,834.08
3742,1255,41,4,19.3,77.2
3743,1255,181,1,490.11,490.11
3744,1256,213,3,317.15,951.45
3745,1256,218,1,380.0,380.0
3746,1256,52,1,34.78,34.78
3747,1256,160,5,247.97,1239.85
3748,1257,64,1,377.02,377.02
3749,1257,468,3,296.93,890.79
3750,1257,130,5,386.45,1932.25
3751,1257,20,5,43.29,216.45
3752,1258,388,3,291.34,874.02
3753,1258,359,3,132.15,396.45
3754,1258,440,1,165.17,165.17
3755,1258,363,2,30.73,61.46
3756,1258,324,5,308.34,1541.7
3757,1259,414,5,155.84,779.2
3758,1260,421,5,269.3,1346.5
3759,1260,255,4,323.05,1292.2
3760,1260,476,1,107.35,107.35
3761,1260,468,5,225.12,1125.6
3762,1260,203,1,408.7,408.7
3763,1261,309,1,211.33,211.33
3764,1261,285,4,478.17,1912.68
3765,1261,384,2,115.98,231.96
3766,1261,150,3,476.75,1430.25
3767,1262,246,2,417.15,834.3
3768,1262,293,3,224.08,672.24
3769,1262,137,2,371.11,742.22
3770,1262,128,5,338.17,1690.85
3771,1263,149,5,228.57,1142.85
3772,1263,299,1,42.83,42.83
3773,1263,292,3,90.92,272.76
3774,1263,467,4,425.58,1702.32
3775,1263,59,2,22.89,45.78
3776,1264,27,5,423.68,2118.4
3777,1264,264,1,53.62,53.62
3778,1264,236,1,422.1,422.1
3779,1264,420,1,319.1,319.1
3780,1265,49,5,472.42,2362.1
3781,1265,436,1,125.25,125.25
3782,1265,477,5,290.07,1450.35
3783,1266,259,2,449.75,899.5
3784,1266,454,1,488.25,488.25
3785,1266,400,1,368.17,368.17
3786,1266,300,5,256.79,1283.95
3787,1266,230,5,482.65,2413.25
3788,1267,16,5,464.76,2323.8
3789,1267,418,3,159.02,477.06
3790,1267,421,2,88.75,177.5
3791,1267,436,1,231.13,231.13
3792,1267,37,3,265.75,797.25
3793,1268,293,5,193.16,965.8
3794,1268,226,1,274.16,274.16
3795,1269,416,1,137.16,137.16
3796,1270,215,4,166.9,667.6
3797,1271,425,2,422.64,845.28
3798,1272,289,4,54.84,219.36
3799,1272,44,1,467.73,467.73
3800,1272,154,5,446.59,2232.95
3801,1272,305,5,142.5,712.5
3802,1273,308,4,284.25,1137.0
3803,1273,344,5,83.71,418.55
3804,1274,297,4,335.65,1342.6
3805,1274,483,1,140.9,140.9
3806,1274,344,5,183.77,918.85
3807,1274,477,1,136.74,136.74
3808,1275,405,5,217.53,1087.65
3809,1276,219,5,324.74,1623.7
3810,1276,23,2,248.88,497.76
3811,1276,254,5,283.51,1417.55
3812,1277,371,1,391.73,391.73
3813,1277,194,4,294.71,1178.84
3814,1277,182,4,99.05,396.2
3815,1278,454,5,463.85,2319.25
3816,1279,428,4,277.93,1111.72
3817,1279,313,3,468.42,1405.26
3818,1279,193,4,22.55,90.2
3819,1280,262,4,15.69,62.76
3820,1280,160,5,175.63,878.15
3821,1280,78,4,79.75,319.0
3822,1280,34,3,294.2,882.6
3823,1281,423,4,144.86,579.44
3824,1281,323,5,71.28,356.4
3825,1282,496,2,140.3,280.6
3826,1282,294,4,271.02,1084.08
3827,1282,492,5,121.7,608.5
3828,1282,405,1,441.36,441.36
3829,1282,399,2,492.66,985.32
3830,1283,246,4,304.95,1219.8
3831,1283,78,1,218.21,218.21
3832,1283,386,5,418.18,2090.9
3833,1283,270,1,156.95,156.95
3834,1284,425,5,449.07,2245.35
3835,1284,58,2,185.3,370.6
3836,1285,328,2,360.22,720.44
3837,1285,418,1,124.0,124.0
3838,1285,84,4,362.66,1450.64
3839,1285,421,1,177.45,177.45
3840,1285,448,2,31.46,62.92
3841,1286,165,1,206.3,206.3
3842,1286,285,1,455.9,455.9
3843,1286,262,3,454.15,1362.45
3844,1287,385,2,138.47,276.94
3845,1287,155,5,57.71,288.55
3846,1287,254,3,328.64,985.92
3847,1288,357,3,23.84,71.52
3848,1288,149,5,214.03,1070.15
3849,1289,241,4,449.32,1797.28
3850,1290,396,5,72.12,360.6
3851,1291,305,5,318.94,1594.7
3852,1291,276,5,275.11,1375.55
3853,1291,294,1,434.49,434.49
3854,1292,427,3,49.01,147.03
3855,1292,283,3,212.71,638.13
3856,1292,75,1,395.77,395.77
3857,1292,50,3,315.05,945.15
3858,1293,321,5,216.87,1084.35
3859,1293,193,5,312.53,1562.65
3860,1293,485,2,352.45,704.9
3861,1293,136,5,203.96,1019.8
3862,1294,282,4,287.94,1151.76
3863,1294,226,1,170.39,170.39
3864,1294,160,5,138.0,690.0
3865,1294,477,3,403.75,1211.25
3866,1294,260,1,64.22,64.22
3867,1295,70,1,423.96,423.96
3868,1295,370,4,497.4,1989.6
3869,1295,307,2,351.53,703.06
3870,1295,348,4,445.69,1782.76
3871,1295,93,1,182.12,182.12
3872,1296,243,1,217.02,217.02
3873,1297,117,5,273.53,1367.65
3874,1298,414,2,211.29,422.58
3875,1298,203,2,59.0,118.0
3876,1298,107,5,137.35,686.75
3877,1298,216,3,303.75,911.25
3878,1298,161,4,247.9,991.6
3879,1299,13,5,331.47,1657.35
3880,1300,155,5,132.61,663.05
3881,1300,414,1,153.73,153.73
3882,1300,70,4,499.33,1997.32
3883,1300,153,3,394.9,1184.7
3884,1300,272,5,310.56,1552.8
3885,1301,255,4,138.44,553.76
3886,1301,211,1,411.89,411.89
3887,1301,26,3,164.23,492.69
3888,1301,168,3,250.11,750.33
3889,1302,175,5,230.8,1154.0
3890,1302,276,3,386.32,1158.96
3891,1302,457,2,104.22,208.44
3892,1302,15,5,404.58,2022.9
3893,1303,218,2,128.83,257.66
3894,1304,133,4,393.81,1575.24
3895,1304,410,2,387.51,775.02
3896,1304,208,3,353.29,1059.87
3897,1305,56,4,319.99,1279.96
3898,1306,312,1,350.45,350.45
3899,1306,178,4,88.53,354.12
3900,1306,118,2,68.02,136.04
3901,1306,474,2,154.12,308.24
3902,1306,28,4,219.81,879.24
3903,1307,356,4,75.82,303.28
3904,1307,337,3,310.5,931.5
3905,1307,243,4,23.6,94.4
3906,1307,160,1,96.67,96.67
3907,1308,48,3,456.25,1368.75
3908,1309,418,5,323.31,1616.55
3909,1309,490,1,13.0,13.0
3910,1309,129,5,17.36,86.8
3911,1309,274,4,298.52,1194.08
3912,1309,409,4,245.79,983.16
3913,1310,287,1,94.72,94.72
3914,1310,66,5,442.41,2212.05
3915,1310,101,3,227.6,682.8
3916,1310,448,1,466.18,466.18
3917,1311,229,4,398.34,1593.36
3918,1311,70,2,322.91,645.82
3919,1311,368,4,47.31,189.24
3920,1312,471,2,36.2,72.4
3921,1313,129,4,177.65,710.6
3922,1313,118,4,179.4,717.6
3923,1313,377,5,367.45,1837.25
3924,1313,389,5,33.57,167.85
3925,1313,453,5,181.67,908.35
3926,1314,189,5,95.67,478.35
3927,1314,136,2,70.47,140.94
3928,1315,356,3,187.39,562.17
3929,1315,385,3,33.1,99.3
3930,1315,120,4,134.69,538.76
3931,1315,258,3,149.75,449.25
3932,1315,167,4,175.88,703.52
3933,1316,446,1,64.59,64.59
3934,1316,101,2,85.54,171.08
3935,1317,147,4,344.26,1377.04
3936,1317,395,5,369.39,1846.95
3937,1317,276,1,230.87,230.87
3938,1317,315,4,384.44,1537.76
3939,1318,341,2,249.75,499.5
3940,1318,151,1,103.9,103.9
3941,1319,276,1,449.89,449.89
3942,1319,195,3,359.97,1079.91
3943,1319,351,5,39.78,198.9
3944,1319,87,1,307.3,307.3
3945,1319,420,4,481.53,1926.12
3946,1320,131,3,360.23,1080.69
3947,1321,17,5,497.22,2486.1
3948,1321,198,2,169.25,338.5
3949,1322,258,2,172.2,344.4
3950,1322,425,2,441.74,883.48
3951,1322,75,1,27.52,27.52
3952,1322,137,1,262.2,262.2
3953,1322,320,4,225.87,903.48
3954,1323,147,4,179.22,716.88
3955,1323,264,2,146.64,293.28
3956,1323,464,3,459.23,1377.69
3957,1323,35,3,138.21,414.63
3958,1323,432,4,36.21,144.84
3959,1324,108,1,242.8,242.8
3960,1324,420,5,116.55,582.75
3961,1324,274,5,62.51,312.55
3962,1324,451,3,128.05,384.15
3963,1324,186,5,70.43,352.15
3964,1325,234,3,438.33,1314.99
3965,1325,492,4,403.91,1615.64
3966,1325,258,5,293.85,1469.25
3967,1325,263,5,268.57,1342.85
3968,1325,339,2,443.55,887.1
3969,1326,32,2,420.38,840.76
3970,1326,157,1,144.38,144.38
3971,1326,162,4,343.7,1374.8
3972,1326,247,3,194.65,583.95
3973,1326,297,1,407.01,407.01
3974,1327,277,3,95.76,287.28
3975,1327,383,2,453.23,906.46
3976,1327,494,5,327.86,1639.3
3977,1327,196,5,230.27,1151.35
3978,1327,364,5,125.38,626.9
3979,1328,406,5,254.98,1274.9
3980,1328,53,4,460.78,1843.12
3981,1328,78,2,472.41,944.82
3982,1328,500,5,112.94,564.7
3983,1328,58,2,263.37,526.74
3984,1329,474,2,92.21,184.42
3985,1329,26,1,31.94,31.94
3986,1329,365,1,17.3,17.3
3987,1329,296,2,96.11,192.22
3988,1329,286,1,17.98,17.98
3989,1330,198,1,455.92,455.92
3990,1330,237,5,422.22,2111.1
3991,1330,223,5,339.02,1695.1
3992,1330,195,5,460.58,2302.9
3993,1330,59,4,360.28,1441.12
3994,1331,6,5,50.97,254.85
3995,1332,97,1,151.49,151.49
3996,1332,191,2,449.89,899.78
3997,1332,197,3,464.99,1394.97
3998,1333,329,1,298.92,298.92
3999,1333,484,1,395.22,395.22
4000,1334,216,5,324.34,1621.7
4001,1334,401,2,164.28,328.56
4002,1334,385,4,434.51,1738.04
4003,1335,162,1,11.79,11.79
4004,1335,427,1,233.95,233.95
4005,1335,347,4,458.84,1835.36
4006,1335,405,1,191.33,191.33
4007,1335,51,3,472.29,1416.87
4008,1336,195,1,452.44,452.44
4009,1336,225,1,223.6,223.6
4010,1336,428,4,216.82,867.28
4011,1336,39,1,46.17,46.17
4012,1336,170,4,458.91,1835.64
4013,1337,445,1,355.0,355.0
4014,1337,45,2,493.52,987.04
4015,1337,363,1,405.8,405.8
4016,1338,166,5,141.74,708.7
4017,1338,52,5,240.02,1200.1
4018,1338,205,5,311.44,1557.2
4019,1338,315,3,388.77,1166.31
4020,1338,419,2,220.65,441.3
4021,1339,104,5,365.55,1827.75
4022,1339,151,5,314.7,1573.5
4023,1339,284,2,200.32,400.64
4024,1339,73,4,394.61,1578.44
4025,1339,194,5,124.7,623.5
4026,1340,286,5,67.97,339.85
4027,1340,285,5,497.55,2487.75
4028,1340,267,4,392.98,1571.92
4029,1340,460,1,188.4,188.4
4030,1341,412,2,187.88,375.76
4031,1341,303,1,288.98,288.98
4032,1341,220,4,21.45,85.8
